
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLID and time  0.1000000E+01

         8   3  2.226891E+00  2.332242E+02  7.250397E+01 -1.469260E+01 -5.359457E-01 -3.873703E-02
         8   4 -8.884491E-01  2.260770E+02  6.933355E+01 -1.443616E+01 -4.770709E-01 -3.416844E-02
         8   5  3.093644E+00  2.343493E+02  7.310153E+01 -8.086160E+00 -8.107805E-01 -2.742331E-02
         8   6  3.205482E-03  2.272225E+02  6.994470E+01 -7.945024E+00 -7.517414E-01 -2.619917E-02
         8   7  3.737862E+00  2.337050E+02  7.310153E+01 -1.462709E+01 -8.095644E-01 -5.217901E-02
         8   8  6.361790E-01  2.265895E+02  6.994469E+01 -1.437178E+01 -7.506896E-01 -4.761044E-02
         9   1  3.811557E+00  1.332136E+02 -6.420642E+01 -1.763992E+01 -5.200666E-01 -6.498934E-02
         9   2  1.480934E+00  1.280181E+02 -6.655571E+01 -1.724939E+01 -5.728148E-01 -7.129116E-02
         9   3  4.915426E+00  1.321097E+02 -6.420642E+01 -2.127889E+01 -5.165381E-01 -8.877650E-02
         9   4  2.560364E+00  1.269387E+02 -6.655571E+01 -2.080780E+01 -5.688443E-01 -9.805801E-02
         9   5  2.267252E+00  1.323218E+02 -6.493723E+01 -1.772888E+01 -7.904681E-01 -1.050997E-01
         9   6 -7.485812E-02  1.271004E+02 -6.729775E+01 -1.733637E+01 -8.432163E-01 -1.114015E-01
         9   7  3.376687E+00  1.312124E+02 -6.493723E+01 -2.138620E+01 -7.869397E-01 -1.288869E-01
         9   8  1.010015E+00  1.260155E+02 -6.729775E+01 -2.091273E+01 -8.392458E-01 -1.381684E-01
        10   1  3.651286E+00  1.387302E+02 -5.361049E+01 -1.841378E+01 -7.933607E-01 -1.029963E-01
        10   2  1.209610E+00  1.334084E+02 -5.620248E+01 -1.802117E+01 -8.361789E-01 -1.081118E-01
        10   3  4.803587E+00  1.375779E+02 -5.361049E+01 -2.221240E+01 -7.890971E-01 -1.317391E-01
        10   4  2.337341E+00  1.322807E+02 -5.620248E+01 -2.173879E+01 -8.315565E-01 -1.392734E-01
        10   5  2.357525E+00  1.379156E+02 -5.424299E+01 -1.847911E+01 -1.570739E+00 -2.183095E-01
        10   6 -9.227563E-02  1.325755E+02 -5.684292E+01 -1.808510E+01 -1.613557E+00 -2.234249E-01
        10   7  3.513913E+00  1.367592E+02 -5.424299E+01 -2.229119E+01 -1.566475E+00 -2.470523E-01
        10   8  1.039457E+00  1.314437E+02 -5.684292E+01 -2.181591E+01 -1.608934E+00 -2.545865E-01
        11   1  3.526986E+00  1.479053E+02 -3.945114E+01 -1.968147E+01 -1.000625E+00 -1.317809E-01
        11   2  9.405292E-01  1.423501E+02 -4.228538E+01 -1.927678E+01 -1.026348E+00 -1.348539E-01
        11   3  4.758606E+00  1.466737E+02 -3.945115E+01 -2.374160E+01 -9.957923E-01 -1.643596E-01
        11   4  2.146825E+00  1.411438E+02 -4.228538E+01 -2.325342E+01 -1.021299E+00 -1.688858E-01
        11   5  2.684354E+00  1.472682E+02 -3.989504E+01 -1.970950E+01 -2.158737E+00 -3.035705E-01
        11   6  9.453582E-02  1.417055E+02 -4.273256E+01 -1.930423E+01 -2.184459E+00 -3.066436E-01
        11   7  3.917728E+00  1.460349E+02 -3.989505E+01 -2.377541E+01 -2.153904E+00 -3.361493E-01
        11   8  1.302549E+00  1.404974E+02 -4.273257E+01 -2.328653E+01 -2.179411E+00 -3.406755E-01
        12   1  3.554114E+00  1.611230E+02 -2.114635E+01 -2.147960E+01 -1.110559E+00 -1.470032E-01
        12   2  8.020205E-01  1.552424E+02 -2.419477E+01 -2.105312E+01 -1.117237E+00 -1.478010E-01
        12   3  4.898267E+00  1.597789E+02 -2.114635E+01 -2.591067E+01 -1.105411E+00 -1.817050E-01
        12   4  2.119485E+00  1.539249E+02 -2.419477E+01 -2.539621E+01 -1.112034E+00 -1.828800E-01
        12   5  3.223680E+00  1.607055E+02 -2.137073E+01 -2.146773E+01 -2.466340E+00 -3.481143E-01
        12   6  4.729612E-01  1.548280E+02 -2.441781E+01 -2.104149E+01 -2.473018E+00 -3.489121E-01
        12   7  4.567090E+00  1.593621E+02 -2.137073E+01 -2.589635E+01 -2.461192E+00 -3.828161E-01
        12   8  1.789698E+00  1.535113E+02 -2.441781E+01 -2.538218E+01 -2.467815E+00 -3.839911E-01
        13   1  3.798696E+00  1.783264E+02  1.453123E+00 -2.379140E+01 -1.112499E+00 -1.471660E-01
        13   2  8.717542E-01  1.720494E+02 -1.764451E+00 -2.333472E+01 -1.099408E+00 -1.456019E-01
        13   3  5.287509E+00  1.768375E+02  1.453122E+00 -2.869937E+01 -1.107315E+00 -1.821124E-01
        13   4  2.331990E+00  1.705891E+02 -1.764452E+00 -2.814848E+01 -1.094334E+00 -1.798088E-01
        13   5  4.008203E+00  1.781554E+02  1.464674E+00 -2.373953E+01 -2.461749E+00 -3.473083E-01
        13   6  1.087068E+00  1.718915E+02 -1.747225E+00 -2.328385E+01 -2.448658E+00 -3.457443E-01
        13   7  5.493770E+00  1.766698E+02  1.464673E+00 -2.863680E+01 -2.456565E+00 -3.822547E-01
        13   8  2.544120E+00  1.704344E+02 -1.747226E+00 -2.808711E+01 -2.443584E+00 -3.799511E-01
        14   1  4.304767E+00  1.994080E+02  2.843660E+01 -2.659624E+01 -1.005342E+00 -1.321378E-01
        14   2  1.200730E+00  1.926795E+02  2.510171E+01 -2.610215E+01 -9.721345E-01 -1.281705E-01
        14   3  5.969101E+00  1.977437E+02  2.843660E+01 -3.208282E+01 -1.000410E+00 -1.653874E-01
        14   4  2.834145E+00  1.910461E+02  2.510170E+01 -3.148681E+01 -9.674806E-01 -1.595442E-01
        14   5  5.071156E+00  1.995047E+02  2.869553E+01 -2.650494E+01 -2.143900E+00 -3.010270E-01
        14   6  1.977010E+00  1.927985E+02  2.537030E+01 -2.601255E+01 -2.110692E+00 -2.970596E-01
        14   7  6.729777E+00  1.978461E+02  2.869553E+01 -3.197270E+01 -2.138968E+00 -3.342765E-01
        14   8  3.604819E+00  1.911707E+02  2.537030E+01 -3.137873E+01 -2.106039E+00 -3.284333E-01
        15   1  5.075005E+00  2.230316E+02  5.861588E+01 -2.971157E+01 -8.022281E-01 -1.038535E-01
        15   2  1.807983E+00  2.158417E+02  5.522233E+01 -2.917681E+01 -7.515606E-01 -9.780022E-02
        15   3  6.934295E+00  2.211723E+02  5.861588E+01 -3.584082E+01 -7.978314E-01 -1.334929E-01
        15   4  3.633809E+00  2.140159E+02  5.522234E+01 -3.519575E+01 -7.475885E-01 -1.245775E-01
        15   5  6.332982E+00  2.233792E+02  5.909757E+01 -2.958747E+01 -1.560468E+00 -2.163278E-01
        15   6  3.078987E+00  2.162188E+02  5.571676E+01 -2.905495E+01 -1.509801E+00 -2.102745E-01
        15   7  8.184507E+00  2.215277E+02  5.909757E+01 -3.569113E+01 -1.556072E+00 -2.459672E-01
        15   8  4.897188E+00  2.144006E+02  5.571676E+01 -3.504875E+01 -1.505829E+00 -2.370518E-01
        16   1  5.396094E+00  2.300550E+02  7.250398E+01 -3.062522E+01 -5.332049E-01 -6.656508E-02
        16   2  2.225440E+00  2.229631E+02  6.933356E+01 -3.009069E+01 -4.745701E-01 -5.955998E-02
        16   3  7.312557E+00  2.281385E+02  7.250398E+01 -3.694295E+01 -5.295680E-01 -9.108237E-02
        16   4  4.108452E+00  2.210801E+02  6.933356E+01 -3.629815E+01 -4.714246E-01 -8.076504E-02
        16   5  6.892933E+00  2.305500E+02  7.310153E+01 -3.048865E+01 -8.041885E-01 -1.067617E-01
        16   6  3.736182E+00  2.234895E+02  6.994470E+01 -2.995650E+01 -7.455536E-01 -9.975660E-02
        16   7  8.800850E+00  2.286421E+02  7.310153E+01 -3.677821E+01 -8.005516E-01 -1.312790E-01
        16   8  5.610798E+00  2.216149E+02  6.994470E+01 -3.613628E+01 -7.424081E-01 -1.209617E-01
        17   1  8.496153E+00  1.285290E+02 -6.420641E+01 -2.992352E+01 -5.111923E-01 -1.156518E-01
        17   2  6.061812E+00  1.234372E+02 -6.655571E+01 -2.926103E+01 -5.630688E-01 -1.270935E-01
        17   3  1.028875E+01  1.267364E+02 -6.420641E+01 -3.327722E+01 -5.053493E-01 -1.389785E-01
        17   4  7.814720E+00  1.216843E+02 -6.655571E+01 -3.254049E+01 -5.564938E-01 -1.533423E-01
        17   5  6.975471E+00  1.276136E+02 -6.493722E+01 -3.007442E+01 -7.763603E-01 -1.820729E-01
        17   6  4.529120E+00  1.224965E+02 -6.729775E+01 -2.940859E+01 -8.282368E-01 -1.935146E-01
        17   7  8.777105E+00  1.258120E+02 -6.493722E+01 -3.344503E+01 -7.705173E-01 -2.053996E-01
        17   8  6.290868E+00  1.207347E+02 -6.729775E+01 -3.270459E+01 -8.216619E-01 -2.197634E-01
        18   1  8.541391E+00  1.338401E+02 -5.361049E+01 -3.123626E+01 -7.794451E-01 -1.802633E-01
        18   2  5.995449E+00  1.286226E+02 -5.620248E+01 -3.057025E+01 -8.215556E-01 -1.895510E-01
        18   3  1.041262E+01  1.319688E+02 -5.361049E+01 -3.473708E+01 -7.723847E-01 -2.084498E-01
        18   4  7.826780E+00  1.267912E+02 -5.620248E+01 -3.399643E+01 -8.139011E-01 -2.201095E-01
        18   5  7.264977E+00  1.330081E+02 -5.424299E+01 -3.134707E+01 -1.541777E+00 -3.712174E-01
        18   6  4.710542E+00  1.277727E+02 -5.684292E+01 -3.067870E+01 -1.583888E+00 -3.805052E-01
        18   7  9.142844E+00  1.311303E+02 -5.424299E+01 -3.486031E+01 -1.534717E+00 -3.994039E-01
        18   8  6.548369E+00  1.259348E+02 -5.684292E+01 -3.411703E+01 -1.576233E+00 -4.110637E-01
        19   1  8.753746E+00  1.426785E+02 -3.945114E+01 -3.338670E+01 -9.828898E-01 -2.292247E-01
        19   2  6.059815E+00  1.372308E+02 -4.228538E+01 -3.270020E+01 -1.008187E+00 -2.348042E-01
        19   3  1.075380E+01  1.406785E+02 -3.945114E+01 -3.712854E+01 -9.748872E-01 -2.611729E-01
        19   4  8.018743E+00  1.352719E+02 -4.228538E+01 -3.636509E+01 -9.998278E-01 -2.681774E-01
        19   5  7.918556E+00  1.420341E+02 -3.989504E+01 -3.343424E+01 -2.118587E+00 -5.137019E-01
        19   6  5.221111E+00  1.365789E+02 -4.273256E+01 -3.274676E+01 -2.143884E+00 -5.192815E-01
        19   7  9.921457E+00  1.400312E+02 -3.989504E+01 -3.718141E+01 -2.110584E+00 -5.456501E-01
        19   8  7.182829E+00  1.346172E+02 -4.273256E+01 -3.641687E+01 -2.135525E+00 -5.526546E-01
        20   1  9.258398E+00  1.554188E+02 -2.114635E+01 -3.643696E+01 -1.090803E+00 -2.551491E-01
        20   2  6.393046E+00  1.496514E+02 -2.419477E+01 -3.571350E+01 -1.097370E+00 -2.565977E-01
        20   3  1.144118E+01  1.532360E+02 -2.114635E+01 -4.052065E+01 -1.082278E+00 -2.891792E-01
